"","logFC","logCPM","PValue","FDR"
"YLR409C",-0.163175805556377,5.550784313888,0.359076808335819,0.42073219761794
"YOL024W",1.3673260717504,1.76962680674011,0.359083589313943,0.42073219761794
"YGL044C",0.144350846323856,5.89995461219204,0.359168245728237,0.420748071663824
"YMR216C",0.15093288440813,6.55801940754608,0.360731779749151,0.422496029448877
"YER093C",0.152174544403273,5.92489373596991,0.362482234684709,0.424462177444968
"YDR362C",0.186287108009357,5.48862143868188,0.363145804682525,0.425155070499902
"YNL097C",0.117539379546012,6.83327966033971,0.363351430630365,0.425311654805117
"YJR003C",0.268033179650613,4.86008118863953,0.363657558552955,0.425585793899888
"YDR093W",-0.0640256507912306,8.15718540385548,0.364540788853167,0.426535069733872
"YHR077C",0.128558018826628,6.90307861275434,0.364844303308954,0.426805801241416
"YOR347C",-0.0898038879099178,7.34426616198942,0.365463047475948,0.427445117990747
"YIL084C",-0.212667942324777,4.78614225920009,0.365742397210885,0.427687305196998
"YLR018C",0.163376165064491,5.80743455414458,0.366150815322092,0.428080295250112
"YPR048W",0.314750238245926,4.38521444876348,0.366250262785442,0.428111972521031
"YDR198C",0.268940645415866,4.47459013002407,0.366462429569157,0.428275369496484
"YBR263W",-0.072133987111412,8.13022236319733,0.366901982759899,0.42870439020346
"YOR004W",-0.259287576384467,4.60446671872552,0.368731097471514,0.430756545654284
"YPR106W",0.231929832599377,4.80025144086243,0.369815267711842,0.431937808734894
"YGL076C",0.0234035671687066,11.0035060297403,0.370055147546662,0.432132683645865
"YKR024C",-0.343300360970338,3.96121002876646,0.370743391623744,0.432850956637272
"YGR202C",0.112725617712645,6.82835757989835,0.371095974310441,0.433177131583129
"YER130C",0.146646514247667,5.92140000639097,0.372818611649315,0.435102115410058
"YIL108W",0.112594246229885,6.82831693191426,0.373061399970852,0.435299606315822
"YMR167W",0.176298561540497,5.31166804859382,0.373211043549789,0.435388356601755
"YDL248W",-0.205898712267283,5.24719874636771,0.374124404130364,0.43636784924884
"YDR143C",0.120271857964759,6.49777115721111,0.374226496002533,0.436400902019509
"YBR104W",-0.214676273192542,5.18348034479359,0.374868738186506,0.437063709132917
"YCR092C",0.207018386915492,5.43539695348516,0.37512564616849,0.43727707808884
"YDL136W",0.0474545266485082,9.12941152087781,0.375636362334697,0.437786164257318
"YER074W",0.0351974529929726,10.3923005384801,0.376190360421718,0.438345482988441
"YNL018C",-0.801905072170694,2.20074906368083,0.376403299410254,0.438507249972528
"YDL138W",0.157492637759899,6.02344531681609,0.377126243017827,0.439262988176473
"YCL012C",0.25721738247039,4.4935578449281,0.377629048128527,0.43976207002096
"YGL150C",-0.0878905936512978,7.30334883647634,0.378040747987659,0.440154881118256
"YJR069C",-0.153337034631027,5.8209543066856,0.378355624893735,0.440434828348659
"YKL191W",-0.115993984707832,6.5396856150188,0.378745178128853,0.440801577299061
"YOR173W",-0.158267118011217,5.92307439087541,0.37941588797445,0.441495341031429
"YPL283C",0.234961294098058,5.35409710567898,0.380893869603568,0.443085050573444
"YLR129W",0.16268386471949,5.60313333278112,0.380988179812165,0.443085050573444
"YGR296W",0.234955362428101,5.35409710567898,0.381006715788014,0.443085050573444
"YPR168W",0.404383372532185,3.63815961413918,0.381364845377282,0.443414382019527
"YDR324C",-0.23035593817257,4.88364184651593,0.381677573967004,0.443690806515278
"YPL121C",1.4014968864397,1.41609426940626,0.382276226841922,0.444251656242138
"YBR296C-A",1.40149187993727,1.41609426940626,0.382310196651169,0.444251656242138
"YJL038C",0.866722725740035,2.24602300692564,0.382542119955107,0.44434676762889
"YNL162W-A",-1.10240484095616,1.33389398697434,0.382542240037446,0.44434676762889
"YHL048C-A",1.40141689067503,1.41609661061176,0.382693723769866,0.444435478615564
"YNR073C",-0.317208998338525,4.32359177761067,0.383450453654659,0.445226910179477
"YMR175W-A",1.40513249563269,1.41606959341527,0.384286287352372,0.446109861146553
"YDR065W",0.344095786496149,3.70528897013497,0.384712323376901,0.446516833546709
"YGL029W",0.241228981137868,4.73746367906926,0.384848392036432,0.446587161341354
"YBR180W",0.863504814986284,2.24604481764309,0.385376451338513,0.447112247562741
"YOL078W",0.242981476374559,4.80798743215256,0.386723150097132,0.448586724000143
"YMR154C",0.306392910370226,4.63806739046529,0.38690898314479,0.448714318555022
"YDR325W",0.181065370519713,5.18828185108231,0.387349753208036,0.449137466143827
"YNL194C",-0.373822997974303,3.70620954431733,0.38862564520448,0.450460748344334
"YHR042W",-0.0485601031497713,9.03430671439527,0.388643251698128,0.450460748344334
"YHR011W",0.247219649536906,4.8077825835632,0.389052885009639,0.450847222992957
"YBL097W",-0.326274434727178,3.933228993869,0.38985995932633,0.45169402375835
"YPL221W",-0.0736651807394701,7.87673260160343,0.390719484391652,0.452601250811551
"YJL214W",0.38838571050322,3.3956437672728,0.393743382009017,0.456014795722715
"YKL014C",0.124909551022633,6.19057179892399,0.39404611274736,0.456276095719398
"YFL017C",0.16809295820639,5.4648079093949,0.394722096293027,0.456969407897836
"YPR112C",-0.209388805605278,5.17166087093216,0.394983872423164,0.457183015087609
"YDR188W",0.0454279693555877,8.96346445238814,0.395572159107583,0.457774391832499
"YML049C",0.125067572898032,6.65613984371948,0.395675334540556,0.457804253906232
"YNL007C",-0.0791526985915427,7.66114775319035,0.398514560935079,0.460999150938977
"YPL029W",0.246096899204486,4.91810635726716,0.398790585523493,0.461228282748731
"YPR163C",0.0495627360589826,8.72698733788364,0.39929164622602,0.461717543623092
"YCR007C",0.238879196042002,4.71327902570755,0.399428780889557,0.461785872708775
"YPR069C",-0.0803309425458019,7.4522727912275,0.400056916782554,0.462421718422031
"YGR060W",0.0542683771529403,8.48490635864687,0.401595473435163,0.464109456311691
"YDR126W",0.29199107484283,4.68830543599162,0.402437976678566,0.464992288226338
"YEL039C",0.131038825008949,5.95969616109169,0.402541564183493,0.465021170494676
"YNL154C",-0.0639284410250303,7.98209729270719,0.402910891655812,0.465356967778145
"YKL173W",0.132899902266665,5.85278443854667,0.403597018640847,0.46605846200193
"YKR103W",0.416827628411872,3.47471193599236,0.405475263662487,0.468057239390471
"YJL205C",-0.345008478327479,3.43646655136512,0.405486126265938,0.468057239390471
"YJL014W",0.0647881035972663,8.30990878524253,0.405891188711174,0.468433423757366
"YOR224C",0.124941015003004,6.74706135727541,0.406352879580609,0.46887480274541
"YLR168C",0.228616093356421,4.75353280021305,0.407431995075521,0.470028293012645
"YBR186W",0.456921291094323,3.07886801996046,0.4080231466174,0.470612312370485
"YNL163C",0.132050613250216,6.21097679120765,0.408097308563962,0.470612312370485
"YMR016C",0.0952849228133467,6.92118593030035,0.408430462899715,0.470814969605532
"YHR159W",0.212245951755158,4.8529792789177,0.408432185057494,0.470814969605532
"YBR252W",-0.145582995297361,5.99880764745892,0.409117696798137,0.471513325273584
"YJL062W-A",0.113927135326073,6.40788563485299,0.410374401828704,0.472777745681942
"YDR221W",0.137877662112065,5.96295878959614,0.410374598922165,0.472777745681942
"YKL070W",0.297919835193268,4.14053856450347,0.410655257903936,0.473008985987461
"YNL282W",0.373778952629884,4.04019058412198,0.412179188218849,0.474671906712909
"YMR321C",0.164112657480194,5.34887021852834,0.414868301040622,0.477675761287674
"YMR150C",0.140011556886985,5.95636399187472,0.414993685848332,0.477727167152643
"YNL062C",-0.24433272579545,4.50414871573354,0.415441667910142,0.478149844198466
"YDL111C",0.138181401102268,5.76116062282655,0.417531820418364,0.480462034503202
"YJR101W",0.172201527645557,5.79635802208569,0.41899199304313,0.482048536425471
"YJL065C",-0.168092654995319,5.55108268567272,0.419476184832266,0.482511777926228
"YML058W-A",-0.427791805887635,3.39641017964424,0.419717559486725,0.48269558784897
"YOR179C",0.195839306025592,4.92523640517627,0.420097226461721,0.482962139329211
"YMR038C",-0.0774625377593159,7.42840794286551,0.420112579200177,0.482962139329211
"YKL009W",-0.122228424532136,6.31634575313316,0.421434831477585,0.484388092046013
"YLR297W",0.352557900309745,4.0272414793117,0.423343856172024,0.486439861868502
"YLR116W",0.128156255602153,5.97689293449576,0.423384365155109,0.486439861868502
"YGR213C",0.281590576614815,4.39552095322092,0.423973911549272,0.487022643105619
"YPR104C",0.173646886878751,5.54947668590387,0.424328588314085,0.487335453620815
"YPL030W",0.175716211826929,5.13440313594531,0.425054939239875,0.48807492246892
"YER102W",0.0518650835755279,10.1188228420259,0.425218497937339,0.488167996176801
"YIL096C",0.3741983165072,3.62095146203173,0.425802869037725,0.488744049679189
"YML133C",0.418862305929627,3.54981298056095,0.427593307640868,0.49070395680974
"YLR102C",0.190213780409052,5.00069858289928,0.428084758167545,0.491172680643273
"YLR244C",-0.0722744014490042,7.69119174447134,0.428363432292141,0.491308964900321
"YFR051C",0.0556553533725066,8.21319159824936,0.42836960451593,0.491308964900321
"YPL060C-A",0.353286512891658,4.23465860276814,0.429615405774953,0.492642317048527
"YOR272W",-0.128721161826978,5.71887744986064,0.43003957064807,0.493033160148156
"YDR238C",0.0546600777589245,8.24890345212368,0.430367906224635,0.49331400641828
"YBR153W",0.178425138329005,5.3277052626143,0.431101013069433,0.494058627606399
"YHR052W",-0.162529846366946,5.23006801476707,0.43182131333193,0.494788286402988
"YHR140W",0.585346569509476,2.41592782319639,0.433847525994138,0.497013709836847
"YCR041W",0.295195954015408,3.81565779540526,0.434403975585935,0.497554843891207
"YNL110C",0.19823414397973,5.11614101729451,0.434762358940571,0.497868952554937
"YMR239C",0.349296453702649,3.60338867178827,0.43724227030916,0.500611941451103
"YNL181W",0.121022744070364,5.88580486813566,0.438210207710616,0.501623099056629
"YLL012W",-0.18093399906808,5.62189222406328,0.438975098813833,0.502401481563143
"YOR186W",0.733011126250786,2.00104424149308,0.440543325270822,0.50409879242457
"YAL036C",-0.162558951170001,5.64804383826611,0.440663404149038,0.504138701150397
"YJR106W",0.173727857322058,5.09727078891657,0.441277552646855,0.50474372298694
"YDR120C",-0.133245368348141,5.49970311270214,0.442277269965957,0.505789448470925
"YDL245C",-0.290573648869955,3.91910882606679,0.443302413807613,0.506863842028917
"YKL167C",0.167800171195297,5.05952208327066,0.443623082212051,0.507132491779116
"YER159C",-0.101140999567637,6.54891197188227,0.445593920344776,0.509287082611558
"YCR046C",0.107128367645691,6.43782866907147,0.446381806385998,0.510089059170712
"YJR061W",0.186579042164422,5.15856200823522,0.452043396150063,0.516458925472083
"YJL118W",0.199927771025226,4.71344555426288,0.453044122369955,0.517502330514097
"YMR261C",0.0594615968377354,8.00840505147922,0.45359313744463,0.517963658706189
"YMR323W",-0.658272288630542,1.94696775339757,0.453623065643987,0.517963658706189
"YJR066W",0.0963125429126276,6.86370919858597,0.45590074842489,0.520463964582302
"YBL071W-A",0.348308290517628,3.43581791807319,0.456638790111233,0.521205964716081
"YHR066W",-0.246648391278366,4.06683322156094,0.457275589904886,0.521832143773811
"YPL023C",0.0820612592789879,7.17888048711575,0.458368759762197,0.522978779697825
"YOL059W",0.0482337004037814,8.50356795492103,0.458613596645674,0.523157249152198
"YGR082W",-0.0933007032697442,6.69441610577738,0.458891105501484,0.523372912731742
"YCR012W",-0.00854692793478112,13.5964595472146,0.459078434689246,0.523485661602673
"YMR266W",0.0799728555091746,7.39249549554611,0.459688209310133,0.524079987377275
"YPR110C",0.098934463719442,6.83031668145918,0.460129308918065,0.524433132486381
"YGR277C",-0.107450414660098,6.12377543671608,0.460180290478695,0.524433132486381
"YOL125W",0.165087208463751,5.2901618842915,0.460263859557508,0.524433132486381
"YNL113W",0.201605786315077,5.03319866400814,0.460394622015886,0.524481127929919
"YOR161C-C",-0.989277779418803,1.4943337162602,0.460570178586919,0.524580124484851
"YDR014W-A",0.819581107551715,1.56807582629405,0.461888594043846,0.525980525588421
"YGL173C",-0.0499154449851595,8.33699860869075,0.462019398564941,0.52602824346907
"YER106W",-1.4772416875607,1.41634280925155,0.464090197693897,0.52828428236914
"YBR251W",0.184064319283974,5.51212762300973,0.464388945894918,0.528522676064672
"YER016W",0.0843898964715644,6.86541947309222,0.465443531565313,0.529621033898453
"YPR113W",-0.0521253174948229,8.14098506506888,0.46686688580543,0.531138504770376
"YML003W",0.619981429796219,2.56797171595029,0.469573498011636,0.534115030321962
"YDR294C",0.0632208704270324,7.65243443913626,0.471859085922147,0.536611610878598
"YPL209C",0.314458071600937,3.53136856163488,0.472478243382232,0.537212483876377
"YAL064W-B",0.558061740736807,2.10408193612088,0.474485973404753,0.539391643541964
"YML013W",0.112710816295274,6.84726975807908,0.475515309863601,0.540457950146548
"YOL096C",0.120958424212983,5.84547521019176,0.475737182283604,0.540606281461894
"YLL036C",0.103870206960405,6.38757147708208,0.47720386427536,0.542168829669222
"YER141W",0.0667142333906135,7.32742090138094,0.479966569336704,0.545202954648739
"YOR310C",-0.0552753749038994,7.9556424828353,0.481346610424435,0.546665622625985
"YBL106C",0.136291728116078,5.31707996191747,0.485068236408972,0.550786558209918
"YJL125C",0.212045482147496,4.52193907411022,0.485553091524217,0.551231320519722
"YPR187W",0.0732719289013986,7.17771869637776,0.487092901728742,0.552873335800684
"YPL012W",0.1191354864998,5.79268379339221,0.487365289002438,0.553076412548414
"YMR158W",0.196752526704668,4.98722516585159,0.487475148759609,0.553095005793021
"YJR019C",0.111136515346383,6.46431320056949,0.488299990580183,0.553924663393969
"YDR429C",0.0441383627924539,8.53502764873175,0.488503387629999,0.554049174737723
"YLR387C",0.0766823428662074,7.03306723487891,0.489076657012275,0.554593058555314
"YLL009C",-0.142432534225994,5.33438567390854,0.490273321894404,0.555757769528606
"YLR347C",-0.117749572137238,6.47365482034755,0.490291626996675,0.555757769528606
"YCR073W-A",-0.070480919624867,7.16180817118759,0.49180339150567,0.557276361516611
"YJL126W",0.199236751338661,4.68867965254319,0.491819699144793,0.557276361516611
"YGL125W",-0.0931507442465321,6.77474560018395,0.493283000414319,0.55882740062254
"YDR091C",-0.101747734786786,6.15695931703044,0.493461766227424,0.558922907880488
"YNL119W",-0.268023184939086,4.2356963283045,0.493670762237748,0.559052612470958
"YOR343W-B",0.157486927151189,6.98526690184,0.494234959791798,0.559584434957533
"YHR139C",0.398380484391692,3.20019269220793,0.495202737397401,0.560572909351525
"YER060W",0.104711091897075,6.05293552444626,0.495298352379255,0.560573900349665
"YBR079C",0.0490239985415141,8.49385790628344,0.495523683647753,0.560721674535046
"YGL115W",0.0946973995656874,6.76513259928959,0.495797040456316,0.560923726267691
"YDR119W",-0.0920791618241328,6.35813751042189,0.497501498249279,0.562744478138211
"YOL058W",-0.0842281119394863,6.68383807124942,0.497850205385977,0.563031281588078
"YMR220W",-0.0838265310299015,6.62000550926299,0.498231139718237,0.563354415003404
"YPR192W",0.231817179613411,4.5030503674198,0.498763638188222,0.563848767130247
"YDR130C",0.185788177867281,4.70536685438836,0.499542502791266,0.564621392362162
"YFR029W",-0.11495053784469,5.64348528108234,0.500542118411679,0.565643184614573
"YIL103W",0.168015459721392,4.8678616843921,0.501845969879742,0.567008326098613
"YJR158W",2.9056812443812,1.15306545173225,0.503231137914867,0.567098845218436
"YNL318C",2.90577842429534,1.15306681310375,0.50345092849059,0.567098845218436
"YGL138C",2.90577901063414,1.15306681310375,0.503472541458013,0.567098845218436
"YPL187W",2.90577041843053,1.15306668939705,0.503484233178793,0.567098845218436
"YGL007C-A",2.90559123495935,1.15306421406852,0.503520304042827,0.567098845218436
"YLR307C-A",2.41394054974885,1.05356864391852,0.503553966618292,0.567098845218436
"YFR012W-A",2.41394058787094,1.05356864391852,0.503557725044082,0.567098845218436
"YJL136W-A",2.41393147748265,1.05356852018225,0.503571507300281,0.567098845218436
"YDL022C-A",2.41394074525143,1.05356864391852,0.50357324333815,0.567098845218436
"Q0050",2.41393153193116,1.05356852018225,0.503578651723815,0.567098845218436
"YIL054W",2.41393156835599,1.05356852018225,0.503583431616121,0.567098845218436
"YML047C",2.41383861828404,1.05356728222286,0.503588627672085,0.567098845218436
"YJR151W-A",2.41383861128401,1.05356728222286,0.503589025757275,0.567098845218436
"YAR035C-A",2.41383839959171,1.05356728222286,0.503601065639125,0.567098845218436
"YBR182C-A",2.41404568251369,1.05356988187907,0.50392291578801,0.567098845218436
"YBR072C-A",2.4138425426999,1.05356740595903,0.503945914081167,0.567098845218436
"YML040W",2.41382111043634,1.05356715848671,0.503998570597413,0.567098845218436
"YLR227W-A",2.41382066431847,1.05356715848671,0.504020905607492,0.567098845218436
"YJR026W",2.41382036443227,1.05356715848671,0.50403592375508,0.567098845218436
"YDR542W",2.4138197169711,1.05356715848671,0.504068359979239,0.567098845218436
"YDR261C-C",2.41381930227309,1.05356715848671,0.504089143743809,0.567098845218436
"YIL134C-A",-2.99298950182292,1.05379065156034,0.504119240554844,0.567098845218436
"YHR079C-A",-2.99272485798495,1.05378868932679,0.50413045899087,0.567098845218436
"YKL159C",-0.157847207880404,5.25797569580904,0.506115378187847,0.569223473244154
"YGR187C",0.172662054782954,4.91103192219581,0.507219280109417,0.570356609731551
"YPL040C",0.150824804689229,5.31192313557312,0.507558638860346,0.570629767458991
"YBL014C",0.196895454372801,4.90383368202799,0.508268962275115,0.571319804289866
"YER116C",0.121156407759531,5.57639335271426,0.509015439232703,0.572050209675195
"YPL256C",-0.127880365814883,6.01229830224617,0.509473107516818,0.572455825517853
"YJR153W",-0.345677659300106,3.56868801899784,0.510582721004238,0.573593689041594
"YPR016C",-0.0489191798889802,7.93321219202066,0.51078642279044,0.573713603578404
"YLR178C",-0.0596878713263304,7.49181605579554,0.512020940673535,0.574991062054527
"YDR296W",0.0802720180377012,6.7006319754332,0.513510262116199,0.576554121620788
"YOR335C",0.050009496554359,8.62921890423922,0.514425056359537,0.577471648355033
"YNR033W",-0.0804674015992996,6.69613829511138,0.514650998371187,0.577570162217449
"YNL094W",-0.0697213387900213,7.05628175103804,0.514708038765017,0.577570162217449
"YLR142W",0.180088441589145,4.76944044718931,0.515051046410374,0.577845476224912
"YDL190C",0.0786524677253899,6.93026625391412,0.515634072230429,0.578340344597066
"YMR084W",-0.273789212695968,3.63890206432333,0.515692721136983,0.578340344597066
"YMR095C",0.770748665006277,2.20025917389874,0.51578536394097,0.578340344597066
"YJL052C-A",1.02220481144937,1.63848444061775,0.516222474661455,0.57863224989883
"YFL012W",1.02214650097488,1.63848320453384,0.516241278894021,0.57863224989883
"YGR145W",-0.107892953913192,6.07683598928967,0.516438800145888,0.578744011451367
"YJR034W",0.186548022819896,4.93919858184007,0.517345279809422,0.579554665382836
"YJL223C",1.02426572926119,1.63845346519403,0.517443915238889,0.579554665382836
"YIL176C",1.02426637250855,1.63845346519403,0.517456024542424,0.579554665382836
"YER175W-A",1.02461175676266,1.63845606931814,0.518474360907373,0.580585312923718
"YOR308C",0.264037710048608,3.75367254080397,0.518901813877766,0.580954027003735
"YNL058C",-0.112922284297342,6.41174182867814,0.519575206784509,0.581597899838051
"YLL034C",-0.153445089508163,5.14759972341747,0.520112371839406,0.582089068313555
"YGR131W",0.237016226389525,4.17670360614664,0.520212440951652,0.582090963145031
"YOR028C",0.14967221313906,5.36993036285042,0.5208599597427,0.582705309472028
"YGR173W",0.134262337504896,5.24024393288426,0.522570095818098,0.58450798808236
"YPL082C",0.123828975259787,5.6031826629664,0.522781799588162,0.584634267277103
"YLR073C",-0.524996718669921,2.29086738955701,0.523982115719566,0.585865868993324
"YBL076C",-0.0306234320458494,9.22165890003634,0.524688327258821,0.586544649988748
"YDR419W",0.144259345800796,5.02714638334193,0.526853296829403,0.588853599799693
"YLR287C",0.20965888699259,4.29033386823401,0.52744375535925,0.589402209718732
"YOR359W",0.26840302034161,4.05330838687486,0.529547664372537,0.591641527585405
"YER163C",0.0876463885392829,6.60322126532953,0.529653422447302,0.591647970666544
"YNR059W",0.114842667290061,5.95992685522099,0.529808826467146,0.591709857721046
"YDR493W",0.227203805421437,4.19999104872121,0.530718619285969,0.59256947658059
"YJL060W",-0.0888054767286459,6.79958215603443,0.530778811201137,0.59256947658059
"YOR284W",0.245856069874146,4.24576935755742,0.531603228555072,0.593377910462245
"YGL111W",0.112999207568801,5.62078300245118,0.53234797530527,0.594097127476666
"YJL034W",0.0383845743022779,8.77878168428007,0.532921349384023,0.594624858439612
"YIL015W",-0.11905909110642,5.36056566622955,0.534844234843165,0.59665786907372
"YPR170W-B",-0.0677803755206737,7.57365667890207,0.537171500084244,0.599141143449288
"YPL170W",-0.0831942356062306,6.72469617830705,0.538084134979559,0.600045953010564
"YLR397C",-0.132944980407098,5.451281121908,0.538231026429146,0.600096661650887
"YDR430C",-0.0950072653597352,6.59997672794596,0.53881106017766,0.600570485749974
"YOR319W",0.214305859085131,4.35447975833856,0.538859000988104,0.600570485749974
"YGL259W",-0.366748014313649,2.890342511089,0.539775429428661,0.601478571738114
"YGR147C",-0.075495832275607,6.63091137474625,0.540267092461371,0.601913083429473
"YLL051C",-0.0816847871830736,6.45429540335075,0.541849980377077,0.603562939362042
"YGL025C",0.0929696158772078,6.15554700870979,0.542045857821143,0.603667483667928
"YKL019W",-0.073841661529602,7.05789896323863,0.542614560304699,0.604187119556436
"YNR057C",0.237012091020286,4.14069758031618,0.545294780528999,0.607057237326451
"YOR192C",0.332471807256229,3.22315333047914,0.545695674228369,0.607389259670665
"YIR006C",-0.0386788607483409,8.47574102478168,0.545836936708467,0.607432227666729
"YJR124C",-0.151396484660704,5.375924930476,0.546973985470971,0.608583127497505
"YOR156C",-0.173682005861074,4.73045875892526,0.547524406021561,0.609081013429136
"YMR177W",0.14772056339959,5.19987691462225,0.549955873439229,0.611670846454872
"YDL109C",0.185636324101565,4.39568699928729,0.551274326264931,0.61302202377553
"YPL239W",-0.120306053509659,5.70669695922073,0.553083118019863,0.614917852184053
"YJL217W",-0.0581592201695019,7.56563419331817,0.554501704317637,0.616379219321334
"YCR034W",0.0664969293873789,7.232115647528,0.554815301601203,0.616611972121398
"YPL098C",-0.106361729585562,5.94762621224728,0.55770263893051,0.619704509774991
"YBR196C-B",0.84502538627703,1.83106461526084,0.558119509011201,0.61996194468868
"YNL049C",0.0930274786037072,6.21140506835954,0.558143870095758,0.61996194468868
"YDR070C",0.277478537464183,3.45551537777007,0.558810601242094,0.620586022437963
"YOR001W",0.108572507404655,5.54497090428289,0.559291942988448,0.620969867990494
"YJL077W-B",0.845202754158855,1.83106325655369,0.559366130875331,0.620969867990494
"YJR063W",-0.173306975148109,4.73049280662455,0.560064608980512,0.621601145864717
"YEL042W",0.0627355885868111,7.31828105244337,0.560144889259873,0.621601145864717
"YER040W",0.0873852321234902,6.11910228414171,0.560706666592946,0.622107884160971
"YMR199W",-0.0871758015561724,6.32938472311824,0.561154404829077,0.622432078528305
"YER143W",0.0716515836315584,6.87313719291055,0.561257776723264,0.622432078528305
"YKR092C",-0.113536358555855,5.81284084568924,0.561323928362991,0.622432078528305
"YDR073W",0.0788066812565425,6.52412333012444,0.561419638855089,0.622432078528305
"YJR024C",0.0884084408070564,6.20854367247724,0.561904234979246,0.622852633640352
"YMR315W-A",0.848823817630614,1.83103846702594,0.562104991137261,0.622958462738186
"YMR132C",0.356589403531205,3.24596852986036,0.56258812723287,0.623377143976946
"YKR050W",0.0814004884394238,6.49787349355495,0.56388993139186,0.624702625734064
"YDR457W",0.0498101988757731,7.66940958897216,0.564068019316486,0.624782940901469
"YOL128C",0.417956518042882,2.97393112822166,0.564840322463759,0.625521277937126
"YFR044C",0.0408327693277412,8.24429166872391,0.56655608964707,0.62730396378026
"YHR116W",0.147487751735424,5.04665820471897,0.568588184036144,0.629436161822613
"YHR046C",0.157800507555998,4.98055553352701,0.568917684922036,0.629683116663615
"YEL075C",0.690337669585101,1.76967215341442,0.56930015879169,0.629988599134175
"YBR028C",0.100751857375458,5.6251564425891,0.570893802691179,0.631633999723954
"YOR027W",0.0354872452603395,8.49702310703803,0.57297510602653,0.633818228147126
"YJR002W",-0.0794844914845544,6.41687135789023,0.575837538255086,0.636865553991653
"YER152C",0.0532058524854619,7.64098008429093,0.576341973414813,0.637304327545402
"YEL026W",0.0469963856617887,7.83893672759793,0.578590432719988,0.639671074440241
"YDR465C",0.0880702492780875,6.48119462681783,0.579015465160811,0.640021391249116
"YER094C",-0.0357483008203723,8.52752280828202,0.579530744917576,0.640471314470918
"YHR062C",-0.126688817805294,5.20676154208282,0.582871855887688,0.644043468027535
"YGL179C",0.105296644902245,5.56767739166775,0.585195763133528,0.646490539667865
"YPR153W",0.457321995142905,2.60363869821504,0.588737067855861,0.650279888879637
"YCR037C",0.08396952947681,6.59002519801144,0.588845638772536,0.650279888879637
"YJR108W",-0.373887429290799,2.60405349821672,0.589026933239473,0.650358716920687
"YDR152W",0.0672129193243645,6.82468007092917,0.590585937958661,0.651958394571156
"YIL102C",0.602158230603218,1.94663636226722,0.591037460719702,0.65233513431794
"YML014W",0.0976098759716578,5.9111682572517,0.592143598695312,0.653434105460679
"YDR204W",0.080498194711144,6.31410959599576,0.592985627173896,0.654241274657458
"YOR344C",-0.118677325691656,5.41175272949316,0.593241742404917,0.654401825095058
"YHR177W",0.161691829230761,4.46510812209434,0.593569699117186,0.65464154886792
"YJL056C",0.132202616689324,5.20565162245125,0.593976432626961,0.654968049171399
"YPL047W",-0.195336232041481,4.06691611881028,0.59414487737222,0.655031719659293
"YLR096W",0.0749892557724073,6.62908764291921,0.594286016132994,0.655065267782959
"YLL028W",-0.100495670053186,5.79384411807126,0.594698308621356,0.655397633099751
"YGL016W",0.130017598042241,5.20586620404383,0.597241289436473,0.658034523448179
"YCR045C",0.106524773888542,5.53116737648735,0.597355859183748,0.658034523448179
"YPL111W",-0.0525697467660204,7.40599969143966,0.597424617198515,0.658034523448179
"YHR088W",-0.164502886591656,4.56844908238243,0.597955309111045,0.658496475713764
"YNR056C",-0.185864772599834,4.26896107202952,0.599654891277534,0.660245253384662
"YGR108W",-0.145390839970108,5.16560939230429,0.599784641511338,0.660265250943737
"YPR154W",0.0701594516637727,6.64439976210651,0.600352351052642,0.660767273284688
"YIL131C",-0.161416069346182,4.59549851526319,0.602477024013071,0.662982434644847
"YBL037W",-0.0956846262406486,5.96790411225207,0.603245361589249,0.663704500655185
"YML096W",0.115284601973487,5.25687142607936,0.604649189505588,0.665125349378056
"YBR239C",-0.164658854248382,4.71424339745164,0.605182221785768,0.665587956562526
"YDR165W",-0.119736206120208,5.48013102357929,0.605879307336233,0.666230786379575
"YPR132W",0.0238012965278755,10.1204267614605,0.607570007558721,0.667965762676506
"YGL220W",-0.0700215583769454,6.47812356081079,0.608203414918816,0.668537916788897
"YNL224C",0.0825151186571273,5.91099444077748,0.608649828898849,0.668904353193628
"YDR110W",0.146114720790232,4.87530405469063,0.609089463867611,0.66921171104143
"YEL020C",0.0710365664174678,6.1004612914593,0.60915569979198,0.66921171104143
"YBL100W-B",0.229676690421545,4.37530448899739,0.610237155457067,0.670275338563109
"YDL033C",-0.188982411164407,4.15337610307906,0.610488168734929,0.670335740363124
"YBR255W",0.0842446477662222,5.9218032682073,0.610518726519668,0.670335740363124
"YHR047C",0.0648905805325505,6.83207610420274,0.610795525385586,0.670410850714606
"YBR254C",0.145862111791432,4.76936922297279,0.610813739429177,0.670410850714606
"YOL060C",-0.0490000198937363,7.41075251113447,0.611098875818699,0.670599415470927
"YDL066W",-0.0461744122786712,7.65616457801769,0.613508578268185,0.673118905546607
"YDR471W",-0.0276252632555053,9.21217730411863,0.613638867048467,0.673137036767849
"YAR033W",-0.141933900123984,4.86145315621818,0.614433089554317,0.673883334734549
"YPL266W",0.0780610146623554,6.32756557506897,0.61671950571107,0.676265625517495
"YKL164C",-0.0330286113984638,8.99510104072281,0.616925162612056,0.676365793436268
"YER110C",-0.0584549067081319,7.46904209337088,0.620678081673276,0.680354244027561
"YER027C",-0.0673432722978904,6.77064483989667,0.621910921619266,0.68157935232843
"YOR221C",-0.0765925007969405,6.00513738930554,0.622049372266367,0.681604839944462
