"","logFC","logCPM","PValue","FDR"
"YKL100C",0.748694006292258,7.84382057685842,6.6217922968973e-22,1.2399096525551e-20
"YDL046W",0.673149594515524,8.13439848661311,7.02394706886486e-22,1.311062927649e-20
"YLR259C",-0.405055364149448,9.33812111776737,9.57540790447916e-22,1.78168831983658e-20
"YMR191W",1.50136132056912,6.39469269101566,9.9193367931812e-22,1.83989704718662e-20
"YLR417W",1.36898302251467,6.56433733038431,1.14508079426653e-21,2.11732595614846e-20
"YER073W",-0.755564622533143,8.71240167563165,1.22858834749363e-21,2.26465958009964e-20
"YER159C-A",3.7127978748541,6.01021592415723,1.37909737401254e-21,2.52635268174371e-20
"YMR051C",3.7127978748541,6.01021592415723,1.37909737401254e-21,2.52635268174371e-20
"YIL094C",-0.743624421916597,7.66793904935104,1.57500232732392e-21,2.87632369468383e-20
"YIR035C",-1.07796090287096,6.66715448942808,1.78079008673275e-21,3.24213382867621e-20
"YNL302C",-0.337422799575411,10.2026506067472,1.82949999708693e-21,3.32059861434459e-20
"YGR032W",-0.710370855904229,7.89456984074571,2.37195273245483e-21,4.29200132046949e-20
"YOR222W",0.834972052995229,7.63697886302911,2.39900623530246e-21,4.32771947996484e-20
"YBR023C",0.892186553842762,7.59877878031555,2.50886939313645e-21,4.51215203622747e-20
"YMR195W",-1.12158138038678,6.53649302003331,2.64994818041471e-21,4.75143738894358e-20
"YLR061W",-0.339409084309291,9.93278476039243,2.98775864128361e-21,5.34095706358764e-20
"YDR502C",-0.680107081076859,7.98415166781349,3.33925055650817e-21,5.95130889845145e-20
"YLR213C",2.19746140632923,5.199417533391,3.37866125266909e-21,6.00346505466756e-20
"YML055W",1.86994059119851,5.71495655353357,4.02978330841021e-21,7.13899037001892e-20
"YLR330W",0.509558047416781,8.86911193186003,4.46065909657762e-21,7.87872235058202e-20
"YPR173C",0.75472674274397,7.73016409494163,4.50090280473397e-21,7.92614342131276e-20
"YNR034W-A",-1.59671412308065,5.40475997869668,7.87075115024065e-21,1.38193574350071e-19
"YBR199W",0.619016965635839,8.25612546266657,7.9916732724776e-21,1.39901570275888e-19
"YDR096W",0.744100505806332,7.83752122737862,8.10581585796495e-21,1.41481157615276e-19
"YJR027W",-1.89850822096064,6.50119048134056,8.2925677069178e-21,1.4431506800539e-19
"YJR016C",-0.461542361506298,9.58071536699596,9.06238629908304e-21,1.57249676632476e-19
"YEL046C",-0.560504649315455,8.34008650859619,1.15502097160656e-20,1.99832137105146e-19
"YER160C",-2.97068195747459,7.01325414283438,1.1687415554364e-20,2.01616436837235e-19
"YDL147W",0.726394661029434,7.95388886071149,1.30489773268831e-20,2.24449996637115e-19
"YPL053C",0.964215137747685,7.23787283971271,1.3640415797879e-20,2.33943015292898e-19
"YBL084C",1.48567310154803,6.13412883269854,1.4360387837829e-20,2.45579233631312e-19
"YOL048C",1.30830918021876,6.47463313207395,1.53342627572155e-20,2.61477904133845e-19
"YNL192W",0.506184248264851,8.74192361518021,1.57092438179803e-20,2.67102286410888e-19
"YBL005W-B",-1.97879887850045,7.21376154043704,1.65565283874573e-20,2.80701944036059e-19
"YGR243W",1.27121154670316,6.80406339656811,1.83652252064932e-20,3.10477250133773e-19
"YLR260W",1.42582551486067,6.05621879273894,1.86849298781068e-20,3.14982137005008e-19
"YNL219C",1.09296477628065,6.93296219599941,1.93087440649818e-20,3.24573405205958e-19
"YJR117W",0.817864722714355,7.51341504285195,2.08030166818613e-20,3.4870099067018e-19
"YKR100C",1.18052964699848,6.68322570453832,2.14189626398561e-20,3.58011304915335e-19
"YHL033C",-0.363646109441012,9.55541262530465,2.21729166472748e-20,3.69569430427958e-19
"YLR312C",2.18357734974967,5.14293692779974,2.36405928719184e-20,3.92925247256015e-19
"YPL131W",-0.244888602709608,11.2423180002148,2.52572167600132e-20,4.18618911957977e-19
"YNL268W",0.707504987470479,8.07921809279968,2.95710351359121e-20,4.88748086310592e-19
"YGR038C-B",-2.88976332313904,7.35977973059514,3.01093357968599e-20,4.96258885543231e-19
"YDR134C",-0.454760127036449,9.35344349530842,3.27849572347829e-20,5.38857199883919e-19
"YDL173W",0.774083622575259,7.78641434670198,3.8382927170082e-20,6.2911850433622e-19
"YHR006W",0.989167620238885,7.18687033618064,4.30929683110676e-20,7.04367661592782e-19
"YJR139C",0.572991633449936,8.84323432138164,4.63381559019652e-20,7.55324706534238e-19
"YER021W",0.764732661443524,7.8733972724512,6.32551804858799e-20,1.02824423883228e-18
"YML048W",0.545366139574184,8.52487939763994,6.81760273928811e-20,1.10519877831145e-18
"YIL077C",1.2156746495399,6.51609986410371,7.25112658452173e-20,1.17226546449768e-18
"YER079W",1.38525760786523,6.42356675800486,7.41083584596702e-20,1.19482059129665e-18
"YFR052W",0.84381093063708,7.49988600157868,7.55850468388124e-20,1.21531717974253e-18
"YOR047C",1.37539347842409,6.34427675931715,7.78951203692312e-20,1.24906619844103e-18
"YER088C",0.455377664794608,9.01809639959043,8.01972301026415e-20,1.28250543383062e-18
"YNL156C",0.982056021692352,7.06752327817341,8.98318732464533e-20,1.43270941778777e-18
"YOR239W",0.776893710763848,7.77219117704902,9.53361560691164e-20,1.5164086974757e-18
"YNL136W",1.28870752346628,6.57270793860496,1.05409055939214e-19,1.67213239676227e-18
"YDR351W",1.2412192135644,6.46471443588836,1.1400589643313e-19,1.80367082672414e-18
"YMR244C-A",1.62456949332788,5.86901326983544,1.33573678704343e-19,2.10761455171626e-18
"YPL020C",1.37820333266946,6.34655312936346,1.3408156541323e-19,2.1100016557183e-18
"YGR038C-A",6.33513568312085,4.59207650859795,1.57234392813432e-19,2.46778753919649e-18
"YER136W",0.581076796411235,8.30772211200039,1.75574534275271e-19,2.74834528917138e-18
"YDL010W",1.52469987810897,6.07227268163203,1.79848013921057e-19,2.80781186905248e-18
"YML007W",0.74398341573298,7.68210903780817,1.86088480330654e-19,2.89759352135915e-18
"YDR100W",1.34050189528854,6.13493108624569,2.01339381118285e-19,3.12683758025431e-18
"YBR056W-A",-1.95598086826466,5.08247527652574,2.03306474303674e-19,3.14912148810168e-18
"YDL124W",-0.617587766523342,8.1929929166054,2.06741649219435e-19,3.19396955204019e-18
"YJR001W",0.782031685853645,7.53094058652449,2.19978507628373e-19,3.38961674384658e-18
"YBL050W",0.909413040845401,7.29345095297652,2.3139350484793e-19,3.55624770957195e-18
"YGR096W",1.61972942232394,5.67662790223431,2.42624281873765e-19,3.71919138820483e-18
"YDR071C",0.889582112836945,7.33635693356257,2.5906868503372e-19,3.96100622569644e-18
"YDR032C",0.521594325910481,8.56964101484816,2.7018716638843e-19,4.12035428742356e-18
"YLR093C",0.873098383171043,7.36130343079475,3.44421500982459e-19,5.2389255046612e-18
"YML085C",0.580361112664499,8.33349674772384,4.27323518199235e-19,6.4832647620125e-18
"YDR481C",-0.673881436602001,7.92847636002206,4.3865120779335e-19,6.63810536192648e-18
"YAR002C-A",0.876144429084598,7.53140665121854,4.56422835722401e-19,6.88942326267716e-18
"YDL206W",1.62964253473567,5.66205754773374,4.61106813256858e-19,6.94241479399702e-18
"YBR241C",1.07502514869179,6.9331240188466,5.39033587098098e-19,8.09508054532855e-18
"YPR080W",-0.267319515622939,13.2668741751717,5.69780131221749e-19,8.53516211756732e-18
"YLL061W",1.13527123324733,6.86481720416701,7.29864832419674e-19,1.09055813470384e-17
"YBR203W",1.1333828568066,6.81024803868497,7.56736428616621e-19,1.12786132194573e-17
"YIR042C",2.27178518661233,5.02259095948962,7.71869526917586e-19,1.14752562582195e-17
"YDR259C",2.31277249600222,4.89131681868358,8.67636263356912e-19,1.28666761159971e-17
"YKR096W",1.0533563308255,6.87506687809604,1.08620567219772e-18,1.60676974059848e-17
"YOR327C",0.746639036322204,7.687368698602,1.16147970800445e-18,1.71383427238461e-17
"YDL074C",1.16028469853606,6.64163281239685,1.3013914976449e-18,1.91550584367285e-17
"YDR366C",0.913380298877715,7.55435088145846,1.31761538104838e-18,1.93457325301818e-17
"YPL237W",0.50841387716814,8.57726011878332,1.98923663173534e-18,2.91344384900446e-17
"YPR075C",0.72154093190211,7.88750919891132,2.02425817875097e-18,2.95741620831346e-17
"YHR080C",1.02459467383128,6.86750541882664,2.1367685298144e-18,3.11410329825414e-17
"YIL111W",1.10715861065264,6.74345254701688,2.16707091057426e-18,3.15050579308793e-17
"YJL190C",-0.300363225941433,9.99822975109178,2.23687679421186e-18,3.24401960572343e-17
"YNL100W",1.08632905691211,6.66238864938653,2.24847117954724e-18,3.25286160620563e-17
"YFR030W",1.10966361250614,6.79234583814875,2.28655335999709e-18,3.29988688563483e-17
"YLL043W",0.594736245470434,8.24591563749315,2.59001699553496e-18,3.72517084878158e-17
"YDR089W",-1.67564400960589,5.69585605255411,2.59383199205343e-18,3.72517084878158e-17
"YBR014C",1.45604923838839,6.15512020356892,2.6050271281644e-18,3.73219019790526e-17
"YIL026C",1.52718821641735,5.75092337083597,2.81626070559041e-18,4.02507598912523e-17
"YDR158W",0.421711313254365,9.2260049130445,3.01962068394183e-18,4.30532423780332e-17
"YBR089C-A",0.83030970401808,7.36643692741791,3.13682871802535e-18,4.46168642417211e-17
"YLR027C",0.427946529903154,9.02238312477494,3.18251664238468e-18,4.51581558105279e-17
"YDL035C",1.06557756963182,6.97326238052546,3.26431182951929e-18,4.62079739121188e-17
"YLR043C",0.650413525368917,8.01127839298753,3.55801374920913e-18,5.02452681481395e-17
"YBR177C",0.835351759956014,7.53006172015662,4.14215432521519e-18,5.83550646245197e-17
"YOL110W",1.23478782331744,6.72506976605399,4.8550259596853e-18,6.82356023835105e-17
"YOL051W",0.836450671353613,7.36631366343107,5.26393314069432e-18,7.38073279466547e-17
"YGR027W-A",3.01784504841877,6.40553310312408,5.53645016034554e-18,7.74448595715474e-17
"YJR134C",0.971899352882202,6.9742646639345,5.56953433920075e-18,7.77239025590821e-17
"YLR153C",0.448787400133455,9.13380402889549,6.0631927904578e-18,8.44139099791501e-17
"YEL012W",1.00786294620196,6.85503646836659,6.11936243719334e-18,8.49959331945376e-17
"YHR199C",0.78733893199003,7.53087886883609,6.26301407402534e-18,8.67874807400654e-17
"YAL054C",1.50653092021121,5.94039448628801,7.29484969115234e-18,1.00849592576048e-16
"YHR025W",-0.609094815639967,8.12105956604182,7.41283341911422e-18,1.02241807321443e-16
"YBR159W",0.704698190569826,7.72763860927958,7.99226898401605e-18,1.09977338554472e-16
"YNL188W",1.77743052775157,5.61328549961009,8.05019356083611e-18,1.10517390486003e-16
"YPR072W",0.971127690813155,7.13451813187381,8.14994193132547e-18,1.11627792610307e-16
"YLR340W",-0.169135315367894,11.6277911947314,8.29375918298766e-18,1.1333527271533e-16
"YBL040C",1.03193934169467,6.80136225477487,8.37452818696291e-18,1.14175307101981e-16
"YKR042W",0.208279562175966,11.0285656396308,9.50772410148911e-18,1.29326904617267e-16
"YMR050C",-7.99901418730652,3.4315546148812,1.03782310593446e-17,1.40844021050785e-16
"YOL006C",1.23155891403449,6.24425431699053,1.1383781992318e-17,1.54136929172873e-16
"YLR151C",1.65407392146382,5.85303177858564,1.1431315684379e-17,1.54427157316143e-16
"YDR348C",0.690787532903281,7.74684030702929,1.1996576729242e-17,1.61694178831264e-16
"YDL014W",-0.410868043180033,9.16163219646466,1.27203351231802e-17,1.71059597554221e-16
"YPR061C",1.92659372062935,5.45326844753634,1.4100571613233e-17,1.89190662665532e-16
"YGR289C",1.28735586191552,6.69481614561111,1.52741620583468e-17,2.04473341400991e-16
"YOR062C",1.26920972331534,6.2366979645917,1.56199117308766e-17,2.08629836820761e-16
"YPR052C",0.652456358915398,7.84498941956594,1.88422876156518e-17,2.51103188787865e-16
"YKL067W",0.603407007682918,8.03980451742072,2.03155907299782e-17,2.70128877189395e-16
"YLR378C",0.547081373324945,8.31095460126721,2.4189765595253e-17,3.20921172706529e-16
"YNL220W",-0.602098296832399,7.86901479256929,2.54993240725058e-17,3.36837753474017e-16
"YER146W",1.0782797798446,6.7054261225949,2.55033485814365e-17,3.36837753474017e-16
"YPR057W",1.4877863720972,5.92535234682744,2.64220381676953e-17,3.48194208993882e-16
"YCR004C",0.537092288764687,8.39904874341846,2.73245976813028e-17,3.59288098845042e-16
"YCL049C",0.893512803225854,7.1380680102635,3.12725214674545e-17,4.10287160804719e-16
"YDR052C",1.12643045282777,6.75009355649069,3.40444865069513e-17,4.45666430667325e-16
"YLR227W-B",-2.4019815623626,8.03817210069701,3.63914140897501e-17,4.75337742095036e-16
"YKL209C",0.966521919325889,6.94478719496146,3.67592319539461e-17,4.79084527470263e-16
"YOR043W",0.796566439828715,7.33314818744189,3.99786304244629e-17,5.19285541004986e-16
"YPL028W",0.361022887693452,9.38630808378395,4.00754829647231e-17,5.19285541004986e-16
"YDR210W-A",7.73646928032697,3.85527380036074,4.01070630791412e-17,5.19285541004986e-16
"YBL099W",0.420303037080954,9.03008706859219,4.45115918667735e-17,5.75054779641264e-16
"YAR010C",3.15495644645019,5.85203119762652,5.08795197718955e-17,6.54465474978925e-16
"YPR137C-A",3.15495644645019,5.85203119762652,5.08795197718955e-17,6.54465474978925e-16
"YMR307W",-0.256539912813187,10.3014800923312,5.24683412541131e-17,6.73438557918845e-16
"YKL096W-A",-0.406072253532058,10.1545884168913,5.82120029837895e-17,7.45542038214465e-16
"YGR223C",1.06274363020788,6.8464945810906,7.15899701312467e-17,9.14898171202131e-16
"YKL063C",1.23821529814183,6.34289904671325,7.19859734498672e-17,9.17976303669965e-16
"YJL192C",0.94194203726074,6.93306932538111,7.80008489908261e-17,9.92539835438104e-16
"YDR174W",0.577203975328138,8.17722375632632,8.30437039348765e-17,1.05444119352503e-15
"YIL018W",-0.196984927129075,11.5411781038949,8.67436682296908e-17,1.0990627085976e-15
"YCL063W",1.29366916079493,6.08438170828141,1.00832187588436e-16,1.27483772213841e-15
"YCL009C",-0.405945657975444,9.21478242728941,1.34723089516302e-16,1.69969407391889e-15
"YAR071W",-2.75605280160076,5.91035926433139,1.36009686322809e-16,1.71227513611077e-15
"YIR039C",1.29988612788309,6.01752149966917,1.43589372584427e-16,1.80386054688334e-15
"YMR058W",0.40793085212281,9.04139820383066,1.52698866552366e-16,1.91423557921684e-15
"YKR071C",1.08287179572904,6.83990254170812,1.67216690827521e-16,2.09179949181066e-15
"YIL140W",1.02626596056863,6.72170445461821,1.70231695005878e-16,2.125023078797e-15
"YKL175W",0.788470792688806,7.37148238922984,1.70984103540872e-16,2.1299219803186e-15
"YOR330C",0.989914327036647,6.79184192251771,1.72815699181071e-16,2.14364769776274e-15
"YFL049W",1.17672608877908,6.3181348697651,1.73055524327449e-16,2.14364769776274e-15
"YGR146C",1.03027634949173,6.76290592482668,1.73457834675879e-16,2.14364769776274e-15
"YMR250W",-0.772714097703283,7.14434499802053,1.73535110229568e-16,2.14364769776274e-15
"YKR098C",1.05258983740007,6.66996657895911,1.91694081659591e-16,2.36302891912458e-15
"YHL034C",0.391140086723084,9.25163105274672,1.92524989799396e-16,2.36833755643041e-15
"YLR149C",0.997286364590881,6.84716242589877,2.02514340332452e-16,2.48605259698572e-15
"YDR151C",1.14881708533745,6.28556948171527,2.18590192083766e-16,2.67466955038793e-15
"YPR158C-D",-2.19152238728924,7.08590371397907,2.18783177689329e-16,2.67466955038793e-15
"YJL106W",1.83224438375767,5.34393548815847,2.21036833181182e-16,2.69664936481042e-15
"YMR200W",0.743350322734814,7.56784485007329,2.21642470416954e-16,2.69847427460312e-15
"YIL005W",0.985560254018276,6.76673490907769,2.23355577191893e-16,2.71374733109739e-15
"YLL060C",1.24754987780061,6.11693594637618,2.35531357252095e-16,2.85581770668165e-15
"YGR020C",0.623328396233244,7.87642271678346,2.99110441488883e-16,3.61929750979493e-15
"YLR050C",1.10564333475799,6.431942158907,3.13775633509941e-16,3.78900086424147e-15
"YNL118C",0.721633121016927,7.47632366237126,3.48160262370474e-16,4.19565024938104e-15
"YOL052C-A",-2.37672592510359,4.48449275403572,3.58457880813662e-16,4.31096601783422e-15
"YIL123W",-0.49309063885206,8.72164574226407,3.59774421096373e-16,4.31802281871651e-15
"YNL112W",-0.518349803655677,8.30465893969158,3.90786411341861e-16,4.68073521439229e-15
"YBR111C",0.701617722572022,7.65220262804402,4.0029103992193e-16,4.78489309741022e-15
"YDL037C",-3.09576626629691,3.77060383168256,4.01669238954913e-16,4.79168727196819e-15
"YGR027W-B",-1.8492245804029,7.96455901566753,4.13430318238702e-16,4.92206678675734e-15
"YGR009C",0.813903801741418,7.37217419280876,4.19092650747128e-16,4.9794602700216e-15
"YGL255W",-1.04193367043328,6.53762894306014,4.45480435836932e-16,5.2823802381706e-15
"YDR517W",0.545624547526951,8.31786468297915,4.55078430805468e-16,5.3853981501519e-15
"YPR015C",2.43091834577899,4.58601616753384,4.83536123375351e-16,5.71074499403584e-15
"YLR345W",0.827239367686061,7.16352120025553,5.254110775184e-16,6.19294291967405e-15
"YOR204W",-0.914380679125296,6.73625794714711,5.50366135170174e-16,6.47418771730004e-15
"YER017C",0.79160790409022,7.3780546733986,6.10488368811569e-16,7.16718190130566e-15
"YGL168W",1.27401345127779,6.30120180054788,6.41389212835054e-16,7.51504945018815e-15
"YBR244W",-1.88005498955776,4.53298415678092,7.26175434253241e-16,8.49166016694945e-15
"YPR010C",-0.65165871861843,7.55771127072988,7.63195062823625e-16,8.90695303102049e-15
"YOR061W",0.680807200234889,7.66800460735549,7.8820640232393e-16,9.18074268218641e-15
"YBR073W",0.950696464426367,6.88084039144842,8.04615273986792e-16,9.35345496302524e-15
"YMR071C",0.833901944144342,7.23842561109788,8.76591305021168e-16,1.0170177944726e-14
"YGR229C",0.693070576820691,7.54334881211112,9.24440810285129e-16,1.070433713201e-14
"YHR175W",0.798813911161834,7.29383686502093,9.66571891187998e-16,1.11703239846863e-14
"YKL096W",-0.553464099528568,8.18045980127657,1.04944257730836e-15,1.21043893371025e-14
"YGR274C",1.05697167146009,6.49092643224597,1.22261602609054e-15,1.40743560824469e-14
"YIL046W",1.08864708029263,6.87317517410162,1.23116595377849e-15,1.41452600941889e-14
"YNL173C",0.568015005773281,8.06207293925039,1.33539919759306e-15,1.5313095062322e-14
"YLR290C",1.62154640811284,5.38052277944691,1.34929222131301e-15,1.54424798327061e-14
"YDR219C",1.37441280820677,5.72731425927916,1.66369138756885e-15,1.90039805796233e-14
"YBL041W",0.495545802271025,8.6215535522427,1.67858711470299e-15,1.9137186816373e-14
"YML038C",1.07143334613981,6.77094941509968,1.70798368808895e-15,1.94348836200429e-14
"YIR034C",-0.98894374112251,6.39545138340921,1.73051381885066e-15,1.96534554052578e-14
"YOL126C",0.518973177556549,8.40554784059046,1.74888362030161e-15,1.98240313818479e-14
"YDR002W",0.431628964097101,8.84845386660539,1.75511285620251e-15,1.98322764419626e-14
"YGR161W-C",1.25491906996361,6.0543727549107,1.75631449308576e-15,1.98322764419626e-14
"YBR043C",0.980335467330997,6.6796269342691,1.7703923472272e-15,1.99531647972254e-14
"YDR037W",-0.330218956866988,9.55020126480173,2.03371811762658e-15,2.2877395631172e-14
"YOR289W",1.33266263253347,5.78567616880965,2.11718384733118e-15,2.37711135192762e-14
"YOL120C",0.20667564224047,10.8197546656283,2.21115641994542e-15,2.47791904106384e-14
